Category,Level1,Level2,Level3,Level4,Federal,,GovXFer,State,Local,Total,sbbm,colorLevel
全国,甘肃,750kV,750kV武胜变电站,2号A相主变压器,0.1,,,,,,27M00000012561838,6
全国,甘肃,750kV,750kV武胜变电站,2号B相主变压器,0.1,,,,,,27M00000012561841,9
全国,甘肃,750kV,750kV武胜变电站,1号B相主变压器,0.1,,,,,,27M00000045153758,5
全国,甘肃,750kV,750kV武胜变电站,1号C相主变压器,0.1,,,,,,27M00000045153783,5
全国,新疆,750kV,750kV五彩湾变电站,2#A相主变压器,0.1,,,,,,30M00000039589796,3
全国,新疆,750kV,750kV五彩湾变电站,3#B相主变压器,0.1,,,,,,30M00000039591795,3
全国,新疆,750kV,750kV五彩湾变电站,3#C相主变压器,0.1,,,,,,30M00000039591781,4
全国,新疆,750kV,750kV五彩湾变电站,2#B相主变压器,0.1,,,,,,30M00000039590041,8
全国,新疆,750kV,750kV五彩湾变电站,2#C相主变压器,0.1,,,,,,30M00000039591773,1
全国,新疆,750kV,750kV五彩湾变电站,3#A相主变压器,0.1,,,,,,30M00000039591777,4
全国,陕西,750kV,750kV信义变电站,2#A相主变压器,0.1,,,,,,26M00000021951792,4
全国,陕西,750kV,750kV信义变电站,1#D主变压器,0.1,,,,,,26M00000029097791,0
全国,陕西,750kV,750kV信义变电站,2#C相主变压器,0.1,,,,,,26M00000021951834,7
全国,陕西,750kV,750kV信义变电站,1#B相主变压器,0.1,,,,,,26M00000013379108,5
全国,陕西,750kV,750kV信义变电站,1#C相主变压器,0.1,,,,,,26M00000013379202,2
全国,陕西,750kV,750kV信义变电站,2#A相主变压器,0.1,,,,,,26M00000013379204,3
全国,陕西,750kV,750kV信义变电站,1#A相主变压器,0.1,,,,,,26M00000013379105,1
全国,陕西,750kV,750kV信义变电站,2#B相主变压器,0.1,,,,,,26M00000021951779,7
全国,新疆,750kV,750kV亚中变电站,2#A相主变压器,0.1,,,,,,30M00000041885811,6
全国,新疆,750kV,750kV亚中变电站,3#C相主变压器,0.1,,,,,,30M00000041885896,4
全国,新疆,750kV,750kV亚中变电站,2#B相主变压器,0.1,,,,,,30M00000041885834,5
全国,新疆,750kV,750kV亚中变电站,2#C相主变压器,0.1,,,,,,30M00000041885829,8
全国,新疆,750kV,750kV亚中变电站,3#A相主变压器,0.1,,,,,,30M00000041885878,3
全国,新疆,750kV,750kV亚中变电站,3#B相主变压器,0.1,,,,,,30M00000041885880,7
全国,新疆,750kV,750kV烟墩变电站,3#主变压器A相,0.1,,,,,,30M00000051754351,5
全国,新疆,750kV,750kV烟墩变电站,1#主变压器A相,0.1,,,,,,30M00000051754273,0
全国,新疆,750kV,750kV烟墩变电站,3#主变压器B相,0.1,,,,,,30M00000051754352,5
全国,新疆,750kV,750kV烟墩变电站,3#主变压器C相,0.1,,,,,,30M00000051754353,3
全国,新疆,750kV,750kV烟墩变电站,2#B相主变压器,0.1,,,,,,30M00000036307398,4
全国,新疆,750kV,750kV烟墩变电站,2#A相主变压器,0.1,,,,,,30M00000036307382,1
全国,新疆,750kV,750kV烟墩变电站,1#主变压器C相,0.1,,,,,,30M00000051754275,4
全国,新疆,750kV,750kV烟墩变电站,1#主变压器B相,0.1,,,,,,30M00000051754274,3
全国,新疆,750kV,750kV烟墩变电站,2#C相主变压器,0.1,,,,,,30M00000036307386,4
全国,新疆,750kV,750kV伊犁变电站,2#D相主变压器,0.1,,,,,,30M00000036173954,5
全国,新疆,750kV,750kV伊犁变电站,2#C相主变压器,0.1,,,,,,30M00000035788781,1
全国,新疆,750kV,750kV伊犁变电站,2#B相主变压器,0.1,,,,,,30M00000035788778,3
全国,新疆,750kV,750kV伊犁变电站,2#A相主变压器,0.1,,,,,,30M00000035788776,4
全国,陕西,750kV,750kV榆横变电站,1#B相主变压器,0.1,,,,,,26M00000015913936,6
全国,陕西,750kV,750kV榆横变电站,1#C相主变压器,0.1,,,,,,26M00000015913935,6
全国,陕西,750kV,750kV榆横变电站,1#A相主变压器,0.1,,,,,,26M00000015913943,1
全国,陕西,750kV,750kV榆横变电站,1#备用相主变压器,0.1,,,,,,26M00000015913942,6
全国,新疆,750kV,750kV芨芨湖变电站,1#主变压器A相,0.1,,,,,,30M00000058361058,9
全国,新疆,750kV,750kV芨芨湖变电站,1#主变压器C相,0.1,,,,,,30M00000058361060,5
全国,新疆,750kV,750kV芨芨湖变电站,1#主变压器B相,0.1,,,,,,30M00000058361059,8
全国,浙江,500kV,?N光变,#1主变C相,0.1,,,,,,11M30000602128510,1
全国,浙江,500kV,?N光变,#1主变A相,0.1,,,,,,11M30000602128462,7
全国,浙江,500kV,?N光变,4号主变C相,0.1,,,,,,11M00000000075589,9
全国,浙江,500kV,?N光变,4号主变A相,0.1,,,,,,11M00000000075567,1
全国,浙江,500kV,?N光变,4号主变B相,0.1,,,,,,11M00000000075588,5
全国,浙江,500kV,?N光变,#1主变B相,0.1,,,,,,11M30000602128717,3
全国,江苏,500kV,廻峰山变,3号主变A相,0.1,,,,,,10M00000010165227,1
全国,江苏,500kV,廻峰山变,3号主变C相,0.1,,,,,,10M00000010165235,0
全国,江苏,500kV,廻峰山变,2号主变C相,0.1,,,,,,10M00000010165226,0
全国,江苏,500kV,廻峰山变,2号主变A相,0.1,,,,,,10M00000010165224,6
全国,江苏,500kV,廻峰山变,2号主变B相,0.1,,,,,,10M00000010165225,0
全国,江苏,500kV,廻峰山变,3号主变B相,0.1,,,,,,10M00000010165234,1
全国,山东,500kV,±660kV胶东换流变电站,#3主变B相,0.1,,,,,,06M00001800000368,1
全国,山东,500kV,±660kV胶东换流变电站,022B换流变压器A相,0.1,,,,,,06M00000010187760,5
全国,山东,500kV,±660kV胶东换流变电站,022B换流变压器B相,0.1,,,,,,06M00000010187761,3
全国,山东,500kV,±660kV胶东换流变电站,022B换流变压器C相,0.1,,,,,,06M00000010187802,2
全国,山东,500kV,±660kV胶东换流变电站,011B换流变压器A相,0.1,,,,,,06M00000010187803,4
全国,山东,500kV,±660kV胶东换流变电站,011B换流变压器B相,0.1,,,,,,06M00000010187804,8
全国,山东,500kV,±660kV胶东换流变电站,011B换流变压器C相,0.1,,,,,,06M00000010187805,7
全国,山东,500kV,±660kV胶东换流变电站,012B换流变压器A相,0.1,,,,,,06M00000010187807,3
全国,山东,500kV,±660kV胶东换流变电站,012B换流变压器B相,0.1,,,,,,06M00000010187808,5
全国,山东,500kV,±660kV胶东换流变电站,012B换流变压器C相,0.1,,,,,,06M00000010187809,1
全国,山东,500kV,±660kV胶东换流变电站,022B换流变压器相,0.1,,,,,,06M00001900098496,8
全国,山东,500kV,±660kV胶东换流变电站,#2主变B相,0.1,,,,,,06M00001800000367,2
全国,山东,500kV,±660kV胶东换流变电站,#3主变A相,0.1,,,,,,06M00001800000370,6
全国,山东,500kV,±660kV胶东换流变电站,021B换流变压器A相,0.1,,,,,,06M00000010187658,4
全国,山东,500kV,±660kV胶东换流变电站,021B换流变压器B相,0.1,,,,,,06M00000010187659,5
全国,山东,500kV,±660kV胶东换流变电站,021B换流变压器C相,0.1,,,,,,06M00000010187660,3
全国,山东,500kV,±660kV胶东换流变电站,#2主变A相,0.1,,,,,,06M00001800000365,5
全国,山东,500kV,±660kV胶东换流变电站,#3主变C相,0.1,,,,,,06M00001800000369,3
全国,山东,500kV,±660kV胶东换流变电站,#2主变C相,0.1,,,,,,06M00001800000366,7
全国,新疆,750kV,±800kV天山换流站,4#主变压器,0.1,,,,,,30M00000058353435,9
全国,新疆,750kV,±800kV天山换流站,3#主变压器,0.1,,,,,,30M00000058353434,6
全国,蒙东,500kV,阿拉坦500kV变电站,2号C相主变压器,0.1,,,,,,66M00000008954075,4
全国,蒙东,500kV,阿拉坦500kV变电站,1号B相主变压器,0.1,,,,,,66M00000006138957,9
全国,蒙东,500kV,阿拉坦500kV变电站,1号A相主变压器,0.1,,,,,,66M00000006138956,8
全国,蒙东,500kV,阿拉坦500kV变电站,1号C相主变压器,0.1,,,,,,66M00000006138955,7
全国,蒙东,500kV,阿拉坦500kV变电站,2号A相主变压器,0.1,,,,,,66M00000008954069,3
全国,蒙东,500kV,阿拉坦500kV变电站,2号B相主变压器,0.1,,,,,,66M00000008954072,1
全国,青海,330kV,阿兰变电站,#2主变压器,0.1,,,,,,28M02X00000017454,5
全国,青海,330kV,阿兰变电站,#1主变压器,0.1,,,,,,28M00000004423594,6
全国,青海,330kV,阿兰变电站,#3主变压器,0.1,,,,,,28M02X00000017375,7
全国,青海,330kV,阿兰变电站,#1主变压器,0.1,,,,,,28M00000804750663,7
全国,青海,330kV,阿兰变电站,#2主变压器,0.1,,,,,,28M00000804476732,8
全国,江苏,500kV,艾塘变,3号主变B相,0.1,,,,,,10M00000149086469,8
全国,江苏,500kV,艾塘变,3号主变A相,0.1,,,,,,10M00000149086467,3
全国,江苏,500kV,艾塘变,3号主变C相,0.1,,,,,,10M00000149086471,9
全国,冀北,500kV,安定变电站,2号主变B相,0.1,,,,,,01M10000000611464,0
全国,冀北,500kV,安定变电站,2号主变C相,0.1,,,,,,01M10000000611431,4
全国,冀北,500kV,安定变电站,4号主变C相,0.1,,,,,,01M10000000611311,6
全国,冀北,500kV,安定变电站,1号主变C相,0.1,,,,,,01M10000000610025,1
全国,冀北,500kV,安定变电站,1号主变B相,0.1,,,,,,01M10000000610022,0
全国,冀北,500kV,安定变电站,1号主变A相,0.1,,,,,,01M10000000610019,4
全国,冀北,500kV,安定变电站,3号主变A相,0.1,,,,,,01M10000000609988,1
全国,冀北,500kV,安定变电站,3号主变C相,0.1,,,,,,01M10000000610273,7
